session_id,timestamp,focus_score,symmetry_score,au1_inner_brow_raise,au2_outer_brow_raise,au4_frown,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au10_upper_lip_raise,au12_smile,au14_dimpler,au15_mouth_down,au20_lip_stretcher,au23_lip_compression,au25_mouth_open,au26_jaw_drop,head_yaw,head_pitch,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level,left_iris_x,left_iris_y,right_iris_x,right_iris_y,gaze_direction_x,gaze_direction_y,gaze_deviation
20260127_172224,1769506229.29156,0.3,0.988,0.216,0.249,0.0,0.397,0.546,0.486,0.317,0.112,0.812,0.0,0.112,0.377,0.227,0.847,0.192,-0.999,5.0,0.0,"{'tension_score': 0.167, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.377, 'eye_closure': 0.0, 'expression_instability': 0.047, 'emotional_influence': 0.066}}",{},"{'happy': 0.128, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.219, 'surprise': 0.219, 'disgust': 0.201, 'contempt': 0.0, 'anxiety': 0.133, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.101, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.219,low,0.386,0.421,0.492,0.416,0.037,-0.66,0.661
20260127_172224,1769506229.4035072,0.3,0.987,0.211,0.244,0.0,0.395,0.602,0.488,0.312,0.115,0.885,0.0,0.115,0.213,0.213,0.927,0.197,-0.999,5.0,0.0,"{'tension_score': 0.139, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.213, 'eye_closure': 0.0, 'expression_instability': 0.046, 'emotional_influence': 0.079}}",{},"{'happy': 0.146, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.264, 'surprise': 0.264, 'disgust': 0.229, 'contempt': 0.0, 'anxiety': 0.011, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.085, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.264,low,0.385,0.421,0.493,0.417,0.035,-0.646,0.647
20260127_172224,1769506229.5001771,0.3,0.987,0.213,0.248,0.0,0.395,0.566,0.487,0.313,0.114,0.827,0.0,0.114,0.448,0.216,0.881,0.196,-0.999,5.0,0.0,"{'tension_score': 0.181, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.448, 'eye_closure': 0.0, 'expression_instability': 0.046, 'emotional_influence': 0.062}}",{},"{'happy': 0.119, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.208, 'surprise': 0.208, 'disgust': 0.186, 'contempt': 0.0, 'anxiety': 0.173, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.105, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.208,low,0.385,0.421,0.491,0.416,0.03,-0.661,0.661
20260127_172224,1769506229.6133862,0.3,0.987,0.214,0.248,0.0,0.386,0.602,0.487,0.311,0.107,0.871,0.0,0.107,0.442,0.202,0.838,0.196,-0.999,5.0,0.0,"{'tension_score': 0.18, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.442, 'eye_closure': 0.0, 'expression_instability': 0.046, 'emotional_influence': 0.062}}","{'au7_eye_squeeze': {'intensity': 0.602, 'duration_frames': 2, 'onset_frame': 13}}","{'happy': 0.118, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.207, 'surprise': 0.207, 'disgust': 0.19, 'contempt': 0.0, 'anxiety': 0.174, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.104, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.207,low,0.384,0.421,0.491,0.418,0.035,-0.657,0.658
20260127_172224,1769506229.712672,0.3,0.988,0.212,0.247,0.0,0.392,0.558,0.487,0.306,0.107,0.89,0.0,0.107,0.364,0.196,0.908,0.196,-0.999,5.0,0.0,"{'tension_score': 0.166, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.364, 'eye_closure': 0.0, 'expression_instability': 0.045, 'emotional_influence': 0.068}}",{},"{'happy': 0.125, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.228, 'surprise': 0.228, 'disgust': 0.199, 'contempt': 0.0, 'anxiety': 0.123, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.096, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.228,low,0.383,0.423,0.49,0.418,0.025,-0.661,0.661
20260127_172224,1769506229.8137817,0.3,0.988,0.215,0.252,0.0,0.393,0.533,0.485,0.312,0.114,0.839,0.0,0.114,0.125,0.211,0.832,0.192,-0.999,5.0,0.0,"{'tension_score': 0.123, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.125, 'eye_closure': 0.0, 'expression_instability': 0.045, 'emotional_influence': 0.085}}",{},"{'happy': 0.167, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.285, 'surprise': 0.285, 'disgust': 0.263, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.285,low,0.383,0.422,0.488,0.417,0.028,-0.67,0.67
20260127_172224,1769506229.899559,0.3,0.987,0.209,0.24,0.0,0.399,0.577,0.486,0.308,0.118,0.891,0.0,0.118,0.372,0.233,0.942,0.188,-0.999,5.0,0.0,"{'tension_score': 0.168, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.372, 'eye_closure': 0.0, 'expression_instability': 0.045, 'emotional_influence': 0.068}}",{},"{'happy': 0.126, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.227, 'surprise': 0.227, 'disgust': 0.194, 'contempt': 0.0, 'anxiety': 0.126, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.099, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.227,low,0.382,0.423,0.488,0.417,0.034,-0.649,0.65
20260127_172224,1769506229.982048,0.3,0.988,0.218,0.257,0.0,0.386,0.564,0.485,0.303,0.107,0.88,0.0,0.107,0.0,0.24,0.96,0.184,-0.998,5.0,0.0,"{'tension_score': 0.096, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.044, 'emotional_influence': 0.09}}",{},"{'happy': 0.155, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.299, 'surprise': 0.299, 'disgust': 0.247, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.299,low,0.382,0.422,0.489,0.418,0.035,-0.671,0.672
20260127_172224,1769506230.0756276,0.3,0.987,0.215,0.256,0.0,0.395,0.582,0.486,0.305,0.116,0.87,0.0,0.116,0.029,0.229,0.945,0.189,-0.999,5.0,0.0,"{'tension_score': 0.103, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.029, 'eye_closure': 0.0, 'expression_instability': 0.044, 'emotional_influence': 0.089}}",{},"{'happy': 0.16, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.296, 'surprise': 0.296, 'disgust': 0.248, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.296,low,0.383,0.423,0.489,0.418,0.035,-0.659,0.66
20260127_172224,1769506230.1558642,0.3,0.987,0.218,0.257,0.0,0.388,0.592,0.485,0.309,0.112,0.81,0.0,0.112,0.189,0.226,0.882,0.19,-0.999,5.0,0.0,"{'tension_score': 0.141, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.189, 'eye_closure': 0.0, 'expression_instability': 0.044, 'emotional_influence': 0.088}}",{},"{'happy': 0.161, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.292, 'surprise': 0.292, 'disgust': 0.256, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.292,low,0.383,0.423,0.49,0.419,0.037,-0.666,0.667
20260127_172224,1769506230.2340598,0.3,0.987,0.217,0.251,0.0,0.392,0.599,0.485,0.308,0.105,0.878,0.0,0.105,0.0,0.212,0.939,0.187,-0.998,5.0,0.0,"{'tension_score': 0.095, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.043, 'emotional_influence': 0.089}}","{'au7_eye_squeeze': {'intensity': 0.599, 'duration_frames': 2, 'onset_frame': 13}}","{'happy': 0.157, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.296, 'surprise': 0.296, 'disgust': 0.251, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.296,low,0.383,0.423,0.488,0.418,0.038,-0.659,0.66
20260127_172224,1769506230.2991605,0.3,0.988,0.218,0.259,0.0,0.385,0.578,0.484,0.308,0.115,0.829,0.0,0.115,0.062,0.219,0.887,0.185,-0.999,5.0,0.0,"{'tension_score': 0.11, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.062, 'eye_closure': 0.0, 'expression_instability': 0.043, 'emotional_influence': 0.088}}",{},"{'happy': 0.161, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.292, 'surprise': 0.292, 'disgust': 0.255, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.292,low,0.382,0.422,0.489,0.419,0.038,-0.672,0.673
20260127_172224,1769506230.3788626,0.3,0.987,0.219,0.258,0.0,0.383,0.595,0.486,0.306,0.108,0.886,0.0,0.108,0.0,0.208,0.94,0.189,-0.999,5.0,0.0,"{'tension_score': 0.096, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.043, 'emotional_influence': 0.089}}",{},"{'happy': 0.155, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.298, 'surprise': 0.298, 'disgust': 0.25, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.298,low,0.383,0.422,0.49,0.418,0.039,-0.663,0.664
20260127_172224,1769506230.4588244,0.3,0.988,0.22,0.262,0.0,0.379,0.615,0.484,0.309,0.1,0.819,0.0,0.1,0.426,0.233,0.874,0.185,-0.999,5.0,0.0,"{'tension_score': 0.195, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.426, 'eye_closure': 0.0, 'expression_instability': 0.042, 'emotional_influence': 0.083}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.276, 'surprise': 0.276, 'disgust': 0.242, 'contempt': 0.0, 'anxiety': 0.206, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.276,low,0.383,0.423,0.49,0.418,0.036,-0.674,0.675
20260127_172224,1769506230.5542307,0.3,0.988,0.222,0.263,0.0,0.378,0.61,0.486,0.308,0.104,0.861,0.0,0.104,0.119,0.219,0.927,0.19,-0.999,5.0,0.0,"{'tension_score': 0.125, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.119, 'eye_closure': 0.0, 'expression_instability': 0.042, 'emotional_influence': 0.089}}","{'au7_eye_squeeze': {'intensity': 0.61, 'duration_frames': 2, 'onset_frame': 13}}","{'happy': 0.153, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.298, 'surprise': 0.298, 'disgust': 0.251, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.298,low,0.383,0.421,0.49,0.417,0.036,-0.675,0.675
20260127_172224,1769506230.6533988,0.3,0.989,0.221,0.262,0.0,0.379,0.63,0.485,0.318,0.092,0.815,0.0,0.092,0.262,0.215,0.885,0.188,-0.999,5.0,0.0,"{'tension_score': 0.169, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.262, 'eye_closure': 0.0, 'expression_instability': 0.042, 'emotional_influence': 0.097}}","{'au7_eye_squeeze': {'intensity': 0.63, 'duration_frames': 3, 'onset_frame': 12}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.324, 'surprise': 0.324, 'disgust': 0.285, 'contempt': 0.0, 'anxiety': 0.066, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.324,low,0.384,0.422,0.49,0.416,0.036,-0.675,0.676
20260127_172224,1769506230.747346,0.3,0.99,0.222,0.263,0.0,0.385,0.578,0.486,0.315,0.104,0.857,0.0,0.104,0.0,0.23,0.962,0.194,-0.999,5.0,0.0,"{'tension_score': 0.096, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.042, 'emotional_influence': 0.09}}",{},"{'happy': 0.152, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.3, 'surprise': 0.3, 'disgust': 0.249, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.3,low,0.385,0.421,0.49,0.416,0.031,-0.673,0.673
20260127_172224,1769506230.8282986,0.3,0.987,0.228,0.26,0.0,0.387,0.591,0.487,0.331,0.059,0.844,0.0,0.059,0.612,0.161,0.865,0.2,-0.999,5.0,0.0,"{'tension_score': 0.255, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.612, 'eye_closure': 0.0, 'expression_instability': 0.042, 'emotional_influence': 0.096}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.234, 'surprise': 0.234, 'disgust': 0.212, 'contempt': 0.0, 'anxiety': 0.32, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.32,low,0.388,0.42,0.491,0.416,0.026,-0.661,0.662
20260127_172224,1769506230.9232183,0.3,0.989,0.228,0.259,0.0,0.387,0.564,0.488,0.334,0.053,0.871,0.0,0.053,0.508,0.182,0.924,0.207,-0.999,5.0,0.0,"{'tension_score': 0.211, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.508, 'eye_closure': 0.0, 'expression_instability': 0.042, 'emotional_influence': 0.078}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.259, 'surprise': 0.259, 'disgust': 0.227, 'contempt': 0.0, 'anxiety': 0.255, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.259,low,0.389,0.419,0.494,0.417,0.025,-0.66,0.66
20260127_172224,1769506231.022966,0.3,0.99,0.217,0.259,0.0,0.397,0.564,0.487,0.374,0.077,0.759,0.0,0.077,0.488,0.163,0.719,0.207,-0.999,5.0,0.0,"{'tension_score': 0.206, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.488, 'eye_closure': 0.0, 'expression_instability': 0.042, 'emotional_influence': 0.078}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.24, 'surprise': 0.24, 'disgust': 0.26, 'contempt': 0.0, 'anxiety': 0.26, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.26,low,0.391,0.416,0.495,0.411,0.017,-0.66,0.661
20260127_172224,1769506231.099833,0.3,0.993,0.226,0.265,0.0,0.392,0.565,0.488,0.37,0.059,0.818,0.0,0.059,0.0,0.16,0.789,0.206,-0.999,5.0,0.0,"{'tension_score': 0.106, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.042, 'emotional_influence': 0.1}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.333, 'surprise': 0.333, 'disgust': 0.334, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.334,low,0.393,0.417,0.495,0.416,0.024,-0.664,0.664
20260127_172224,1769506231.1993809,0.3,0.975,0.27,0.389,0.0,0.371,0.742,0.472,0.249,0.01,0.605,0.0,0.01,0.61,0.008,0.0,0.147,-1.0,5.0,0.0,"{'tension_score': 0.348, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.61, 'eye_closure': 0.0, 'expression_instability': 0.043, 'emotional_influence': 0.189}}","{'au7_eye_squeeze': {'intensity': 0.742, 'duration_frames': 2, 'onset_frame': 13}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.369, 'contempt': 0.0, 'anxiety': 0.631, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.631,medium,0.394,0.454,0.507,0.468,0.101,-0.724,0.731
20260127_172224,1769506231.2929592,0.3,0.951,0.325,0.499,0.102,0.334,0.652,0.469,0.167,0.028,0.478,0.0,0.028,0.752,0.0,0.0,0.117,-1.0,5.0,0.0,"{'tension_score': 0.445, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.102, 'lip_compression': 0.752, 'eye_closure': 0.0, 'expression_instability': 0.044, 'emotional_influence': 0.22}}","{'au7_eye_squeeze': {'intensity': 0.652, 'duration_frames': 3, 'onset_frame': 12}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.266, 'contempt': 0.0, 'anxiety': 0.734, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.734,medium,0.397,0.471,0.511,0.505,0.138,-0.796,0.808
20260127_172224,1769506231.3878562,0.3,0.946,0.374,0.553,0.161,0.288,0.691,0.466,0.139,0.014,0.533,0.0,0.014,0.307,0.0,0.0,0.105,-1.0,5.0,0.0,"{'tension_score': 0.265, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.161, 'lip_compression': 0.307, 'eye_closure': 0.0, 'expression_instability': 0.044, 'emotional_influence': 0.133}}","{'au4_frown': {'intensity': 0.161, 'duration_frames': 2, 'onset_frame': 13}, 'au7_eye_squeeze': {'intensity': 0.691, 'duration_frames': 3, 'onset_frame': 12}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.556, 'contempt': 0.0, 'anxiety': 0.444, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.556,low,0.396,0.472,0.49,0.506,0.099,-0.855,0.861
20260127_172224,1769506231.4837863,0.3,0.957,0.308,0.44,0.087,0.362,0.683,0.471,0.297,0.016,0.557,0.0,0.016,0.639,0.0,0.0,0.124,-1.0,5.0,0.0,"{'tension_score': 0.382, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.087, 'lip_compression': 0.639, 'eye_closure': 0.0, 'expression_instability': 0.045, 'emotional_influence': 0.19}}","{'au7_eye_squeeze': {'intensity': 0.683, 'duration_frames': 4, 'onset_frame': 11}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.368, 'contempt': 0.0, 'anxiety': 0.632, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.632,medium,0.395,0.453,0.51,0.482,0.146,-0.729,0.744
20260127_172224,1769506231.58031,0.3,0.971,0.268,0.373,0.016,0.396,0.688,0.48,0.395,0.01,0.721,0.0,0.01,0.636,0.061,0.0,0.136,-1.0,5.0,0.0,"{'tension_score': 0.35, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.016, 'lip_compression': 0.636, 'eye_closure': 0.0, 'expression_instability': 0.046, 'emotional_influence': 0.18}}","{'au7_eye_squeeze': {'intensity': 0.688, 'duration_frames': 5, 'onset_frame': 10}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.401, 'contempt': 0.0, 'anxiety': 0.599, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.599,medium,0.394,0.429,0.5,0.45,0.126,-0.65,0.662
20260127_172224,1769506231.6752522,0.3,0.993,0.239,0.299,0.006,0.416,0.593,0.488,0.482,0.013,0.761,0.0,0.013,0.428,0.061,0.536,0.189,-1.0,5.0,0.0,"{'tension_score': 0.185, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.006, 'lip_compression': 0.428, 'eye_closure': 0.0, 'expression_instability': 0.046, 'emotional_influence': 0.07}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.232, 'surprise': 0.232, 'disgust': 0.315, 'contempt': 0.0, 'anxiety': 0.221, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.315,low,0.388,0.407,0.483,0.413,0.043,-0.636,0.638
20260127_172224,1769506231.7716706,0.3,0.997,0.233,0.283,0.0,0.394,0.552,0.49,0.499,0.02,0.789,0.0,0.02,0.533,0.11,0.476,0.207,-1.0,5.0,0.0,"{'tension_score': 0.253, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.533, 'eye_closure': 0.0, 'expression_instability': 0.047, 'emotional_influence': 0.113}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.25, 'disgust': 0.373, 'contempt': 0.0, 'anxiety': 0.377, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.377,low,0.383,0.406,0.48,0.406,0.021,-0.654,0.654
20260127_172224,1769506231.867484,0.3,0.997,0.242,0.289,0.0,0.379,0.585,0.489,0.501,0.0,0.799,0.0,0.0,0.494,0.092,0.453,0.207,-1.0,5.0,0.0,"{'tension_score': 0.235, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.494, 'eye_closure': 0.0, 'expression_instability': 0.048, 'emotional_influence': 0.105}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.26, 'disgust': 0.392, 'contempt': 0.0, 'anxiety': 0.349, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.392,low,0.382,0.405,0.48,0.408,0.03,-0.669,0.67
20260127_172224,1769506231.949615,0.3,0.986,0.22,0.253,0.0,0.388,0.62,0.49,0.497,0.017,0.843,0.0,0.017,0.655,0.121,0.589,0.211,-0.999,5.0,0.0,"{'tension_score': 0.28, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.655, 'eye_closure': 0.0, 'expression_instability': 0.048, 'emotional_influence': 0.109}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.188, 'surprise': 0.188, 'disgust': 0.262, 'contempt': 0.0, 'anxiety': 0.362, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.362,low,0.374,0.404,0.472,0.398,0.017,-0.648,0.648
20260127_172224,1769506232.0490735,0.3,0.984,0.221,0.25,0.0,0.382,0.601,0.488,0.5,0.02,0.797,0.0,0.02,0.0,0.127,0.587,0.209,-0.999,5.0,0.0,"{'tension_score': 0.096, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.049, 'emotional_influence': 0.088}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.294, 'surprise': 0.294, 'disgust': 0.412, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.412,low,0.373,0.405,0.472,0.4,0.02,-0.656,0.657
